source_id,ra,dec,g_mag
122979898826720000,47.27916993866,30.28078847317,11.252111
123287998304382080,47.79931133713,30.12717666112,11.254113
123655686161035648,46.59645812677,31.25041665985,11.259984
122535627409595008,47.89556402795,30.00897730981,11.281333
122145094623291776,47.68705351143,29.61748874252,11.287182
123149253681506688,46.49437969391,30.20669938846,11.290047
123301540337110144,47.99116210413,30.38159867466,11.306522
122967426241630592,46.77570314042,30.2297461657,11.313203
123615622706258944,47.69829556946,31.42267265688,11.316131
123253642862854016,46.55424226962,30.84202448367,11.322544
122986908212237952,47.27017331861,30.49234287396,11.339269
123713578024213120,47.74776533194,31.56644890796,11.354919
122955125455321984,46.63770616175,29.97338492252,11.36389
123406818576276864,47.88558630773,31.09175781059,11.364935
123618818161924480,47.70557732671,31.4765366003,11.369459
122845719752225536,46.59271915505,29.75480484964,11.371845
123402180011603456,48.01190142462,30.97981466225,11.373896
123714132076469248,47.65824700215,31.581653405,11.374372
123598133599362432,47.1795354195,31.27107881032,11.394298
123412552356668800,47.66536160573,31.01269701576,11.405106
123607170210561280,47.35970825319,31.1498020762,11.406977
122124650578969088,47.478551683,29.61742739444,11.414617
123627373736680448,47.28158567437,31.45431246279,11.414972
123618715082710656,47.67099049635,31.45508495498,11.466724
123372905514455936,47.59253785819,30.75333906785,11.471101
122967078348757632,46.67760519975,30.23406632764,11.483751
123614351395940096,47.76163257152,31.3785191761,11.491477
123343699736949248,47.88970521308,30.66272329712,11.494066
123398018187344128,47.71067367146,30.91704872134,11.495265
123420631190990208,47.90606389078,31.18815222639,11.528493
122845930206847104,46.59890070383,29.79070271294,11.528606
123346826473124736,47.93215147495,30.78293823422,11.528775
122858368432139904,46.45340446057,29.80569265449,11.533127
122846170725014400,46.56961193835,29.8144914396,11.533259
123459457695084032,48.45218526728,31.26909023488,11.538416
123609712831179648,47.45563173724,31.26638036375,11.541725
122566856116233728,48.34530832378,30.32278083459,11.547242
122996047903675776,47.08123216488,30.376396052,11.553802
123376685084303360,47.36894788933,30.67337557169,11.559401
123003160369505024,47.17434545664,30.60941204234,11.56956
123201141182386688,46.70621904849,30.69864318663,11.573689
122916986145803776,47.26206532834,29.8812077633,11.574773
122138596336978816,47.91877390045,29.63752527057,11.575851
123630363033902336,47.44662833011,31.48018450915,11.605653
123639193486622592,46.72859857932,31.13310689192,11.614821
123419462959896064,47.7509867648,31.14246634581,11.616944
123709012475552256,47.87085953601,31.47057708567,11.641206
122897194936509568,47.08603289642,29.88986639767,11.642367
123421249666275840,47.94283221279,31.24136427542,11.646613
123627575598834944,47.35210649419,31.45955584466,11.654021
123231377752076416,46.22504215386,30.73359467344,11.655186
123161657546517376,46.62407309518,30.43767473389,11.665166
123443544840614912,48.62239017113,31.11644681976,11.676788
122921006235272704,47.19881103501,29.91986188196,11.677517
123606689174289920,47.57069526816,31.25570385238,11.683904
122998448789142656,47.18434692405,30.49506877053,11.688073
122954124727383296,46.69335289593,29.953661172,11.689062
122947325794774528,47.00488461279,30.06050090256,11.698196
123667368472048256,46.85447209605,31.57162472464,11.706697
122685126631011328,48.7393833951,30.89519471473,11.717857
123293083545658368,47.81628144356,30.23974771834,11.722532
123261889198336000,46.67665663681,30.96973736074,11.730374
123408227325445376,47.9722472524,31.11047661216,11.734171
123151491360416384,46.34265864173,30.20643240562,11.746806
123676886119651200,47.15183903836,31.59442097841,11.75541
123270337398837376,46.26104890321,31.00471904245,11.757271
122576309339837056,48.64765195698,30.48542201467,11.776559
122564352150883840,48.71270521744,30.47348049601,11.808689
123280890135013632,46.41573441531,31.21988145623,11.822324
123419016283293056,47.85183530503,31.14965760413,11.838831
123662936065811584,46.61344090403,31.47684669101,11.845485
123302841711351808,47.93889437218,30.4295452454,11.845956
123417843756369536,47.64356168149,31.18064954504,11.849287
122573423121772032,48.34008156318,30.47550403863,11.854357
123627541239096064,47.32834986511,31.4746223759,11.862335
122529816318266752,48.01565577025,29.88514769093,11.866565
123167949675088896,46.19516605727,30.33344409621,11.866739
122877094489585408,47.18119929921,29.5901543057,11.869842
122893415365288192,47.24694689908,29.84403510004,11.872063
122525525646585728,48.22120131029,29.95768589566,11.876772
